transport,platform,algo,path,latency_ms
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.487965
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.022076
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,112.017363
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,108.439818
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,105.752421
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.489811
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,255.436354
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.65842
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,113.99106
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.018755
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,110.901821
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.023333
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.280183
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,109.340587
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,108.30445
TCP-TLS1.3,rpi4,Ed25519,sensor-edge,111.114471
QUIC,rpi4,RSA2048,sensor-edge,59.376028
QUIC,rpi4,RSA2048,sensor-edge,60.47876
QUIC,rpi4,RSA2048,sensor-edge,60.326856
QUIC,rpi4,RSA2048,sensor-edge,60.551581
QUIC,rpi4,RSA2048,sensor-edge,59.635239
QUIC,rpi4,RSA2048,sensor-edge,60.21249
QUIC,rpi4,RSA2048,sensor-edge,59.7505
QUIC,rpi4,RSA2048,sensor-edge,58.739347
QUIC,rpi4,RSA2048,sensor-edge,58.382853
QUIC,rpi4,RSA2048,sensor-edge,59.960597
QUIC,rpi4,RSA2048,sensor-edge,59.992719
QUIC,rpi4,RSA2048,sensor-edge,58.460378
QUIC,rpi4,RSA2048,sensor-edge,57.526818
QUIC,rpi4,RSA2048,sensor-edge,62.2089
QUIC,rpi4,RSA2048,sensor-edge,57.29455
QUIC,rpi4,RSA2048,sensor-edge,59.541021
QUIC,rpi4,RSA2048,sensor-edge,59.35321
QUIC,rpi4,RSA2048,sensor-edge,59.66246
QUIC,rpi4,RSA2048,sensor-edge,58.934955
QUIC,rpi4,RSA2048,sensor-edge,59.71683
QUIC,rpi4,RSA2048,sensor-edge,59.349742
QUIC,rpi4,RSA2048,sensor-edge,56.489654
QUIC,rpi4,RSA2048,sensor-edge,59.056816
QUIC,rpi4,RSA2048,sensor-edge,62.00386
QUIC,rpi4,RSA2048,sensor-edge,60.299693
QUIC,rpi4,RSA2048,sensor-edge,60.070475
QUIC,rpi4,RSA2048,sensor-edge,56.120364
QUIC,rpi4,RSA2048,sensor-edge,59.188308
QUIC,rpi4,RSA2048,sensor-edge,58.20948
QUIC,rpi4,RSA2048,sensor-edge,59.979804
QUIC,rpi4,RSA2048,sensor-edge,62.111698
QUIC,rpi4,RSA2048,sensor-edge,59.391166
QUIC,rpi4,RSA2048,sensor-edge,59.163475
QUIC,rpi4,RSA2048,sensor-edge,60.331798
QUIC,rpi4,RSA2048,sensor-edge,59.85505
QUIC,rpi4,RSA2048,sensor-edge,59.687789
QUIC,rpi4,RSA2048,sensor-edge,59.813012
QUIC,rpi4,RSA2048,sensor-edge,56.949585
QUIC,rpi4,RSA2048,sensor-edge,57.491886
QUIC,rpi4,RSA2048,sensor-edge,61.675357
QUIC,rpi4,RSA2048,sensor-edge,58.834334
QUIC,rpi4,RSA2048,sensor-edge,59.318617
QUIC,rpi4,RSA2048,sensor-edge,59.663614
QUIC,rpi4,RSA2048,sensor-edge,57.031904
QUIC,rpi4,RSA2048,sensor-edge,58.813975
QUIC,rpi4,RSA2048,sensor-edge,60.503522
QUIC,rpi4,RSA2048,sensor-edge,59.290081
QUIC,rpi4,RSA2048,sensor-edge,56.667692
QUIC,rpi4,RSA2048,sensor-edge,59.570274
QUIC,rpi4,RSA2048,sensor-edge,56.907469
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,115.115112
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.903265
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.535373
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.383979
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,108.267846
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.616723
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,109.814612
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.38742
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.759999
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,107.532524
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.815608
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.700957
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,121.787761
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.16085
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,113.233416
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,113.737854
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.823131
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,113.297437
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,116.277427
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,328.52447
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,108.304729
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.697542
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.483865
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.022951
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.27431
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.242897
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.530847
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.036228
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.05723
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.852094
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,113.288293
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,114.326152
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.987141
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.997612
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.059775
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.126856
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.533125
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.070759
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,115.078692
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,108.572847
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.663192
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.970611
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.88256
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,113.420473
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,115.149652
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.636655
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,110.554418
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,112.115995
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,111.378626
TCP-TLS1.2,rpi4,RSA2048,sensor-edge,115.980608
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.487519
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.344289
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.568704
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,107.501459
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.522199
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,115.318232
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,110.862968
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.994577
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,109.485239
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.76738
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.027373
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.818625
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.760522
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,116.309357
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,105.654675
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.548738
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,129.947828
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.01288
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,110.540546
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,113.218321
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.237183
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.900784
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.213685
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,115.80217
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.773517
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,107.665199
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,115.09849
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,109.144306
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,109.974148
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,106.936186
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.021023
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.555124
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,113.908574
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.323321
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.095176
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.79863
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.309037
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,107.346329
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.099935
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.555966
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.245953
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.953497
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,107.497296
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.065783
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.410449
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,110.89895
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.276384
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,108.490106
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,112.209473
TCP-TLS1.3,rpi4,RSA2048,sensor-edge,111.411998
QUIC,rpi4,RSA4096,sensor-edge,86.106202
QUIC,rpi4,RSA4096,sensor-edge,82.782057
QUIC,rpi4,RSA4096,sensor-edge,82.847216
QUIC,rpi4,RSA4096,sensor-edge,82.689764
QUIC,rpi4,RSA4096,sensor-edge,83.656754
QUIC,rpi4,RSA4096,sensor-edge,81.586086
QUIC,rpi4,RSA4096,sensor-edge,83.587619
QUIC,rpi4,RSA4096,sensor-edge,85.543975
QUIC,rpi4,RSA4096,sensor-edge,83.072446
QUIC,rpi4,RSA4096,sensor-edge,83.752843
QUIC,rpi4,RSA4096,sensor-edge,82.958364
QUIC,rpi4,RSA4096,sensor-edge,83.289715
QUIC,rpi4,RSA4096,sensor-edge,83.56969
QUIC,rpi4,RSA4096,sensor-edge,83.607797
QUIC,rpi4,RSA4096,sensor-edge,82.880728
QUIC,rpi4,RSA4096,sensor-edge,86.179608
QUIC,rpi4,RSA4096,sensor-edge,82.409856
QUIC,rpi4,RSA4096,sensor-edge,83.73223
QUIC,rpi4,RSA4096,sensor-edge,86.054967
QUIC,rpi4,RSA4096,sensor-edge,84.190386
QUIC,rpi4,RSA4096,sensor-edge,83.222152
QUIC,rpi4,RSA4096,sensor-edge,83.221734
QUIC,rpi4,RSA4096,sensor-edge,84.22128
QUIC,rpi4,RSA4096,sensor-edge,83.010566
QUIC,rpi4,RSA4096,sensor-edge,86.31844
QUIC,rpi4,RSA4096,sensor-edge,83.638136
QUIC,rpi4,RSA4096,sensor-edge,83.71786
QUIC,rpi4,RSA4096,sensor-edge,83.288487
QUIC,rpi4,RSA4096,sensor-edge,86.106639
QUIC,rpi4,RSA4096,sensor-edge,85.613414
QUIC,rpi4,RSA4096,sensor-edge,83.124593
QUIC,rpi4,RSA4096,sensor-edge,83.404139
QUIC,rpi4,RSA4096,sensor-edge,83.463058
QUIC,rpi4,RSA4096,sensor-edge,84.633987
QUIC,rpi4,RSA4096,sensor-edge,83.505975
QUIC,rpi4,RSA4096,sensor-edge,82.875333
QUIC,rpi4,RSA4096,sensor-edge,86.243106
QUIC,rpi4,RSA4096,sensor-edge,83.146392
QUIC,rpi4,RSA4096,sensor-edge,84.409639
QUIC,rpi4,RSA4096,sensor-edge,83.23992
QUIC,rpi4,RSA4096,sensor-edge,83.701162
QUIC,rpi4,RSA4096,sensor-edge,84.317486
QUIC,rpi4,RSA4096,sensor-edge,84.014943
QUIC,rpi4,RSA4096,sensor-edge,85.369938
QUIC,rpi4,RSA4096,sensor-edge,84.546452
QUIC,rpi4,RSA4096,sensor-edge,83.745381
QUIC,rpi4,RSA4096,sensor-edge,83.444353
QUIC,rpi4,RSA4096,sensor-edge,83.393872
QUIC,rpi4,RSA4096,sensor-edge,85.052113
QUIC,rpi4,RSA4096,sensor-edge,83.592784
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,140.86959
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.918111
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.253866
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.4239
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,147.293273
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.577621
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.602136
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.309369
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.454445
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,141.883757
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.848639
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,148.333708
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,147.789716
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.089072
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,146.097793
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.030528
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,138.805098
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.241279
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.962934
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.303729
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,139.514959
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,146.543008
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.623606
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.999051
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,145.070377
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.331146
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,147.428277
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,145.09328
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.074453
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.285382
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.004026
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,139.804706
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,141.197621
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,140.722621
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.843459
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.844526
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,137.677524
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,141.054643
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.684734
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.457419
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.956836
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.299182
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.814626
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,143.162933
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.076554
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.917404
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,144.28872
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,141.632568
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,129.543515
TCP-TLS1.2,rpi4,RSA4096,sensor-edge,142.603977
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.532091
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,131.887588
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.647727
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.848117
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.860208
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,145.077549
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,126.563161
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.498538
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.84121
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,135.35358
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.691198
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.222842
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,146.741803
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,129.508423
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.190685
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.261335
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,146.12695
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,388.636658
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.595923
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,141.694012
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,140.181551
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,146.365737
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,140.623797
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,139.167423
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.516013
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,138.88124
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,145.282494
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,138.797273
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.903889
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,139.716482
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.867604
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.474067
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.229746
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,137.93612
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,140.576709
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.472811
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.747044
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,137.711027
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,139.252844
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.018167
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.168764
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,141.160469
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,137.698821
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.752442
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,140.314659
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,139.949515
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.083704
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.800718
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,142.999645
TCP-TLS1.3,rpi4,RSA4096,sensor-edge,143.859455
QUIC,rpi5,ECDSAP256,sensor-edge,25.356819
QUIC,rpi5,ECDSAP256,sensor-edge,25.340849
QUIC,rpi5,ECDSAP256,sensor-edge,25.429726
QUIC,rpi5,ECDSAP256,sensor-edge,26.171007
QUIC,rpi5,ECDSAP256,sensor-edge,26.058533
QUIC,rpi5,ECDSAP256,sensor-edge,26.621864
QUIC,rpi5,ECDSAP256,sensor-edge,26.088997
QUIC,rpi5,ECDSAP256,sensor-edge,25.741336
QUIC,rpi5,ECDSAP256,sensor-edge,25.503217
QUIC,rpi5,ECDSAP256,sensor-edge,25.566137
QUIC,rpi5,ECDSAP256,sensor-edge,25.379793
QUIC,rpi5,ECDSAP256,sensor-edge,25.693871
QUIC,rpi5,ECDSAP256,sensor-edge,25.601526
QUIC,rpi5,ECDSAP256,sensor-edge,25.832362
QUIC,rpi5,ECDSAP256,sensor-edge,25.541874
QUIC,rpi5,ECDSAP256,sensor-edge,25.57121
QUIC,rpi5,ECDSAP256,sensor-edge,25.844266
QUIC,rpi5,ECDSAP256,sensor-edge,25.780988
QUIC,rpi5,ECDSAP256,sensor-edge,25.633422
QUIC,rpi5,ECDSAP256,sensor-edge,25.133006
QUIC,rpi5,ECDSAP256,sensor-edge,25.360489
QUIC,rpi5,ECDSAP256,sensor-edge,26.335331
QUIC,rpi5,ECDSAP256,sensor-edge,25.586895
QUIC,rpi5,ECDSAP256,sensor-edge,25.411307
QUIC,rpi5,ECDSAP256,sensor-edge,25.446802
QUIC,rpi5,ECDSAP256,sensor-edge,25.666383
QUIC,rpi5,ECDSAP256,sensor-edge,24.533082
QUIC,rpi5,ECDSAP256,sensor-edge,25.9968
QUIC,rpi5,ECDSAP256,sensor-edge,26.041587
QUIC,rpi5,ECDSAP256,sensor-edge,25.734244
QUIC,rpi5,ECDSAP256,sensor-edge,25.465142
QUIC,rpi5,ECDSAP256,sensor-edge,25.246804
QUIC,rpi5,ECDSAP256,sensor-edge,25.832526
QUIC,rpi5,ECDSAP256,sensor-edge,20.336207
QUIC,rpi5,ECDSAP256,sensor-edge,26.013061
QUIC,rpi5,ECDSAP256,sensor-edge,25.921761
QUIC,rpi5,ECDSAP256,sensor-edge,25.341052
QUIC,rpi5,ECDSAP256,sensor-edge,25.307416
QUIC,rpi5,ECDSAP256,sensor-edge,25.824342
QUIC,rpi5,ECDSAP256,sensor-edge,26.876678
QUIC,rpi5,ECDSAP256,sensor-edge,25.321288
QUIC,rpi5,ECDSAP256,sensor-edge,25.415518
QUIC,rpi5,ECDSAP256,sensor-edge,25.405656
QUIC,rpi5,ECDSAP256,sensor-edge,25.528608
QUIC,rpi5,ECDSAP256,sensor-edge,25.459634
QUIC,rpi5,ECDSAP256,sensor-edge,26.748933
QUIC,rpi5,ECDSAP256,sensor-edge,25.330982
QUIC,rpi5,ECDSAP256,sensor-edge,25.283122
QUIC,rpi5,ECDSAP256,sensor-edge,26.497641
QUIC,rpi5,ECDSAP256,sensor-edge,25.345651
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,89.200991
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,88.525251
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.371952
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.392169
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.630536
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.683736
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.210877
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.059809
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,90.205681
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.275845
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.016575
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.071493
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.397798
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.301901
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.022707
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.285697
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.713706
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,88.934588
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,89.838903
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.511589
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.984967
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,87.210591
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,90.310246
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,88.999111
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,90.275656
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.011225
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,88.188153
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.394307
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.241667
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,88.764935
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.387568
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,90.835821
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,238.438882
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.388951
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.281437
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.082632
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.03664
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.538989
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,90.692686
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.626425
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.011477
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,91.329321
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.713343
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.336207
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.388361
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,89.542259
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,93.329167
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.213057
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,94.353585
TCP-TLS1.2,rpi5,ECDSAP256,sensor-edge,92.147927
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,94.140898
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,91.238845
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,91.848412
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,93.90053
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,93.520054
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,90.331667
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,93.710988
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,95.816861
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,92.542471
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,94.028957
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,91.952833
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,92.087096
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,93.263624
TCP-TLS1.3,rpi5,ECDSAP256,sensor-edge,92.078728
