transport,platform,algo,path,latency_ms
TCP-TLS1.2,cloud,RSA4096,cloud-edge,145.84058
TCP-TLS1.2,cloud,RSA4096,cloud-edge,142.781423
TCP-TLS1.2,cloud,RSA4096,cloud-edge,157.812592
TCP-TLS1.2,cloud,RSA4096,cloud-edge,134.478067
TCP-TLS1.2,cloud,RSA4096,cloud-edge,139.765778
TCP-TLS1.2,cloud,RSA4096,cloud-edge,153.241356
TCP-TLS1.2,cloud,RSA4096,cloud-edge,137.005813
TCP-TLS1.2,cloud,RSA4096,cloud-edge,145.062956
TCP-TLS1.2,cloud,RSA4096,cloud-edge,139.02317
TCP-TLS1.2,cloud,RSA4096,cloud-edge,145.032966
TCP-TLS1.2,cloud,RSA4096,cloud-edge,144.185755
TCP-TLS1.2,cloud,RSA4096,cloud-edge,143.929477
TCP-TLS1.2,cloud,RSA4096,cloud-edge,147.185554
TCP-TLS1.2,cloud,RSA4096,cloud-edge,133.045973
TCP-TLS1.2,cloud,RSA4096,cloud-edge,142.129501
TCP-TLS1.2,cloud,RSA4096,cloud-edge,142.964722
TCP-TLS1.2,cloud,RSA4096,cloud-edge,140.935863
TCP-TLS1.2,cloud,RSA4096,cloud-edge,140.769758
TCP-TLS1.3,cloud,RSA4096,cloud-edge,144.810988
TCP-TLS1.3,cloud,RSA4096,cloud-edge,155.022592
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.146472
TCP-TLS1.3,cloud,RSA4096,cloud-edge,138.272319
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.152131
TCP-TLS1.3,cloud,RSA4096,cloud-edge,140.203204
TCP-TLS1.3,cloud,RSA4096,cloud-edge,137.365366
TCP-TLS1.3,cloud,RSA4096,cloud-edge,141.196004
TCP-TLS1.3,cloud,RSA4096,cloud-edge,140.794362
TCP-TLS1.3,cloud,RSA4096,cloud-edge,138.867839
TCP-TLS1.3,cloud,RSA4096,cloud-edge,143.02123
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.929617
TCP-TLS1.3,cloud,RSA4096,cloud-edge,137.312437
TCP-TLS1.3,cloud,RSA4096,cloud-edge,148.597138
TCP-TLS1.3,cloud,RSA4096,cloud-edge,138.772243
TCP-TLS1.3,cloud,RSA4096,cloud-edge,152.027636
TCP-TLS1.3,cloud,RSA4096,cloud-edge,141.489108
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.172683
TCP-TLS1.3,cloud,RSA4096,cloud-edge,145.404898
TCP-TLS1.3,cloud,RSA4096,cloud-edge,138.429385
TCP-TLS1.3,cloud,RSA4096,cloud-edge,134.78943
TCP-TLS1.3,cloud,RSA4096,cloud-edge,145.162709
TCP-TLS1.3,cloud,RSA4096,cloud-edge,140.992075
TCP-TLS1.3,cloud,RSA4096,cloud-edge,143.940243
TCP-TLS1.3,cloud,RSA4096,cloud-edge,141.420722
TCP-TLS1.3,cloud,RSA4096,cloud-edge,137.22333
TCP-TLS1.3,cloud,RSA4096,cloud-edge,140.144799
TCP-TLS1.3,cloud,RSA4096,cloud-edge,145.791144
TCP-TLS1.3,cloud,RSA4096,cloud-edge,143.628617
TCP-TLS1.3,cloud,RSA4096,cloud-edge,161.342202
TCP-TLS1.3,cloud,RSA4096,cloud-edge,132.917174
TCP-TLS1.3,cloud,RSA4096,cloud-edge,142.90219
TCP-TLS1.3,cloud,RSA4096,cloud-edge,144.54988
TCP-TLS1.3,cloud,RSA4096,cloud-edge,144.080328
TCP-TLS1.3,cloud,RSA4096,cloud-edge,155.051963
TCP-TLS1.3,cloud,RSA4096,cloud-edge,152.030432
TCP-TLS1.3,cloud,RSA4096,cloud-edge,145.606662
TCP-TLS1.3,cloud,RSA4096,cloud-edge,145.267273
TCP-TLS1.3,cloud,RSA4096,cloud-edge,160.061573
TCP-TLS1.3,cloud,RSA4096,cloud-edge,147.602769
TCP-TLS1.3,cloud,RSA4096,cloud-edge,148.128093
TCP-TLS1.3,cloud,RSA4096,cloud-edge,140.648195
TCP-TLS1.3,cloud,RSA4096,cloud-edge,143.8988
TCP-TLS1.3,cloud,RSA4096,cloud-edge,142.271449
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.193453
TCP-TLS1.3,cloud,RSA4096,cloud-edge,142.155717
TCP-TLS1.3,cloud,RSA4096,cloud-edge,136.27051
TCP-TLS1.3,cloud,RSA4096,cloud-edge,134.588478
TCP-TLS1.3,cloud,RSA4096,cloud-edge,139.519645
TCP-TLS1.3,cloud,RSA4096,cloud-edge,147.455995
